,sample_type,theta,cutp,cutn,seed_num,mes,stress_mean,sample_num
359,cut_second,-1.5707963267899998,1,-1,236,4.95021270429,17502351.0,179.0
360,cut_first,0.0,1,-1,425,4.38318069271,17502351.0,180.0
361,cut_second,-1.5707963267899998,1,-1,425,5.1429073049900005,17502351.0,180.0
362,cut_first,0.0,1,-1,662,10.942465636,17502351.0,181.0
363,cut_second,-1.5707963267899998,1,-1,662,11.310307118099999,17502351.0,181.0
364,cut_first,0.0,1,-1,92,5.49572942855,17502351.0,182.0
365,cut_second,-1.5707963267899998,1,-1,92,4.474260753219999,17502351.0,182.0
366,cut_first,0.0,1,-1,914,7.08397720987,17502351.0,183.0
367,cut_second,-1.5707963267899998,1,-1,914,5.00156142404,17502351.0,183.0
368,cut_first,0.0,1,-1,503,8.32814859617,17502351.0,184.0
369,cut_second,-1.5707963267899998,1,-1,503,7.744253048560001,17502351.0,184.0
370,cut_first,0.0,1,-1,32,6.33919164261,17502351.0,185.0
371,cut_second,-1.5707963267899998,1,-1,32,6.93481570643,17502351.0,185.0
372,cut_first,0.0,1,-1,967,6.14065982123,17502351.0,186.0
373,cut_second,-1.5707963267899998,1,-1,967,6.506965976290001,17502351.0,186.0
374,cut_first,0.0,1,-1,608,6.02925073476,17502351.0,187.0
375,cut_second,-1.5707963267899998,1,-1,608,6.08201569385,17502351.0,187.0
376,cut_first,0.0,1,-1,748,4.05468635899,17502351.0,188.0
377,cut_second,-1.5707963267899998,1,-1,748,3.7014112407699997,17502351.0,188.0
378,cut_first,0.0,1,-1,614,6.5887101579100005,17502351.0,189.0
379,cut_second,-1.5707963267899998,1,-1,614,6.79309212079,17502351.0,189.0
380,cut_first,0.0,1,-1,362,4.26091827927,17502351.0,190.0
381,cut_second,-1.5707963267899998,1,-1,362,5.68174176482,17502351.0,190.0
382,cut_first,0.0,1,-1,83,3.2411067108499996,17502351.0,191.0
383,cut_second,-1.5707963267899998,1,-1,83,4.25698181018,17502351.0,191.0
384,cut_first,0.0,1,-1,953,8.78633717296,17502351.0,192.0
385,cut_second,-1.5707963267899998,1,-1,953,7.421628563550001,17502351.0,192.0
386,cut_first,0.0,1,-1,519,8.64822144227,17502351.0,193.0
387,cut_second,-1.5707963267899998,1,-1,519,9.1288953616,17502351.0,193.0
388,cut_first,0.0,1,-1,16,7.223224661719999,17502351.0,194.0
389,cut_second,-1.5707963267899998,1,-1,16,8.01317879266,17502351.0,194.0
390,cut_first,0.0,1,-1,42,5.6757572534800005,17502351.0,195.0
391,cut_second,-1.5707963267899998,1,-1,42,6.0611810656800005,17502351.0,195.0
392,cut_first,0.0,1,-1,46,5.484380837080001,17502351.0,196.0
393,cut_second,-1.5707963267899998,1,-1,46,5.42446243018,17502351.0,196.0
394,cut_first,0.0,1,-1,505,4.54268148204,17502351.0,197.0
395,cut_second,-1.5707963267899998,1,-1,505,6.19328223665,17502351.0,197.0
396,cut_first,0.0,1,-1,699,7.5663266047399995,17502351.0,198.0
397,cut_second,-1.5707963267899998,1,-1,699,7.9799570819899985,17502351.0,198.0
398,cut_first,0.0,1,-1,804,6.00355971877,17502351.0,199.0
399,cut_second,-1.5707963267899998,1,-1,804,7.25289808526,17502351.0,199.0
400,cut_first,0.0,1,-1,442,6.35423517613,17502351.0,200.0
401,cut_second,-1.5707963267899998,1,-1,442,5.0867866582,17502351.0,200.0
402,cut_first,0.0,1,-1,482,7.53821529767,17502351.0,201.0
403,cut_second,-1.5707963267899998,1,-1,482,9.47225435598,17502351.0,201.0
404,cut_first,0.0,1,-1,658,4.9082759019,17502351.0,202.0
405,cut_second,-1.5707963267899998,1,-1,658,6.4776516197500005,17502351.0,202.0
406,cut_first,0.0,1,-1,85,5.59446005729,17502351.0,203.0
407,cut_second,-1.5707963267899998,1,-1,85,5.33035180051,17502351.0,203.0
408,cut_first,0.0,1,-1,89,6.95406466402,17502351.0,204.0
409,cut_second,-1.5707963267899998,1,-1,89,7.72130412427,17502351.0,204.0
410,cut_first,0.0,1,-1,824,6.4220702989600005,17502351.0,205.0
411,cut_second,-1.5707963267899998,1,-1,824,5.1917750943800005,17502351.0,205.0
412,cut_first,0.0,1,-1,981,7.284472164199999,17502351.0,206.0
413,cut_second,-1.5707963267899998,1,-1,981,8.34534600007,17502351.0,206.0
414,cut_first,0.0,1,-1,513,7.13325137513,17502351.0,207.0
415,cut_second,-1.5707963267899998,1,-1,513,7.90204947891,17502351.0,207.0
416,cut_first,0.0,1,-1,479,8.0088228887,17502351.0,208.0
417,cut_second,-1.5707963267899998,1,-1,479,9.82154999445,17502351.0,208.0
418,cut_first,0.0,1,-1,886,7.00286022607,17502351.0,209.0
419,cut_second,-1.5707963267899998,1,-1,886,7.49425217845,17502351.0,209.0
420,cut_first,0.0,1,-1,674,7.34183521629,17502351.0,210.0
421,cut_second,-1.5707963267899998,1,-1,674,6.809598225499999,17502351.0,210.0
422,cut_first,0.0,1,-1,682,5.620142318049999,17502351.0,211.0
423,cut_second,-1.5707963267899998,1,-1,682,7.7203575632,17502351.0,211.0
424,cut_first,0.0,1,-1,210,7.07302430744,17502351.0,212.0
425,cut_second,-1.5707963267899998,1,-1,210,8.54237418021,17502351.0,212.0
426,cut_first,0.0,1,-1,464,4.252231378209999,17502351.0,213.0
427,cut_second,-1.5707963267899998,1,-1,464,4.9888106814899995,17502351.0,213.0
428,cut_first,0.0,1,-1,259,4.55116884315,17502351.0,214.0
429,cut_second,-1.5707963267899998,1,-1,259,6.7539712426300005,17502351.0,214.0
430,cut_first,0.0,1,-1,721,5.78450424336,17502351.0,215.0
431,cut_second,-1.5707963267899998,1,-1,721,4.77968388622,17502351.0,215.0
432,cut_first,0.0,1,-1,498,9.01593714478,17502351.0,216.0
433,cut_second,-1.5707963267899998,1,-1,498,8.51456556978,17502351.0,216.0
434,cut_first,0.0,1,-1,590,7.614028093530001,17502351.0,217.0
435,cut_second,-1.5707963267899998,1,-1,590,7.71595499965,17502351.0,217.0
436,cut_first,0.0,1,-1,465,5.4029358835800005,17502351.0,218.0
437,cut_second,-1.5707963267899998,1,-1,465,8.751782577230001,17502351.0,218.0
438,cut_first,0.0,1,-1,388,7.109751265730001,17502351.0,219.0
439,cut_second,-1.5707963267899998,1,-1,388,6.828557788130001,17502351.0,219.0
440,cut_first,0.0,1,-1,172,8.286305949800001,17502351.0,220.0
441,cut_second,-1.5707963267899998,1,-1,172,7.81574512883,17502351.0,220.0
442,cut_first,0.0,1,-1,830,11.405094164500001,17502351.0,221.0
443,cut_second,-1.5707963267899998,1,-1,830,11.397692434400001,17502351.0,221.0
444,cut_first,0.0,1,-1,564,3.9521747138,17502351.0,222.0
445,cut_second,-1.5707963267899998,1,-1,564,2.88464467028,17502351.0,222.0
446,cut_first,0.0,1,-1,33,7.251435552389999,17502351.0,223.0
447,cut_second,-1.5707963267899998,1,-1,33,7.011197299349999,17502351.0,223.0
448,cut_first,0.0,1,-1,468,7.653320494460001,17502351.0,224.0
449,cut_second,-1.5707963267899998,1,-1,468,5.73818545219,17502351.0,224.0
450,cut_first,0.0,1,-1,827,8.0146568553,17502351.0,225.0
451,cut_second,-1.5707963267899998,1,-1,827,8.0979321346,17502351.0,225.0
452,cut_first,0.0,1,-1,127,3.9838440897000003,17502351.0,226.0
453,cut_second,-1.5707963267899998,1,-1,127,3.25238026412,17502351.0,226.0
454,cut_first,0.0,1,-1,552,5.67710098467,17502351.0,227.0
455,cut_second,-1.5707963267899998,1,-1,552,5.10626202232,17502351.0,227.0
456,cut_first,0.0,1,-1,410,6.535203243630001,17502351.0,228.0
457,cut_second,-1.5707963267899998,1,-1,410,7.47104061977,17502351.0,228.0
458,cut_first,0.0,1,-1,322,11.1480906481,17502351.0,229.0
459,cut_second,-1.5707963267899998,1,-1,322,9.69275204469,17502351.0,229.0
460,cut_first,0.0,1,-1,858,5.552458495619999,17502351.0,230.0
461,cut_second,-1.5707963267899998,1,-1,858,5.22493972255,17502351.0,230.0
462,cut_first,0.0,1,-1,571,7.11770908742,17502351.0,231.0
463,cut_second,-1.5707963267899998,1,-1,571,8.362157404189999,17502351.0,231.0
464,cut_first,0.0,1,-1,956,7.418575928639999,17502351.0,232.0
465,cut_second,-1.5707963267899998,1,-1,956,9.14696289746,17502351.0,232.0
466,cut_first,0.0,1,-1,258,4.64988985975,17502351.0,233.0
467,cut_second,-1.5707963267899998,1,-1,258,5.734204997769999,17502351.0,233.0
468,cut_first,0.0,1,-1,927,11.6497085056,17502351.0,234.0
469,cut_second,-1.5707963267899998,1,-1,927,9.12844320342,17502351.0,234.0
470,cut_first,0.0,1,-1,969,5.1103850499000005,17502351.0,235.0
471,cut_second,-1.5707963267899998,1,-1,969,4.94614678904,17502351.0,235.0
472,cut_first,0.0,1,-1,191,9.02601865671,17502351.0,236.0
473,cut_second,-1.5707963267899998,1,-1,191,8.920502871050001,17502351.0,236.0
474,cut_first,0.0,1,-1,3,5.45831332208,17502351.0,237.0
475,cut_second,-1.5707963267899998,1,-1,3,6.2726502140600005,17502351.0,237.0
476,cut_first,0.0,1,-1,961,3.9521392229300005,17502351.0,238.0
477,cut_second,-1.5707963267899998,1,-1,961,3.9626828745099996,17502351.0,238.0
478,cut_first,0.0,1,-1,372,9.55211929165,17502351.0,239.0
479,cut_second,-1.5707963267899998,1,-1,372,7.826466013260001,17502351.0,239.0
480,cut_first,0.0,1,-1,86,4.74852565604,17502351.0,240.0
481,cut_second,-1.5707963267899998,1,-1,86,6.77511733769,17502351.0,240.0
482,cut_first,0.0,1,-1,705,6.68312778424,17502351.0,241.0
483,cut_second,-1.5707963267899998,1,-1,705,6.42609155048,17502351.0,241.0
484,cut_first,0.0,1,-1,746,4.67343445088,17502351.0,242.0
485,cut_second,-1.5707963267899998,1,-1,746,6.49526740286,17502351.0,242.0
486,cut_first,0.0,1,-1,879,7.68036668378,17502351.0,243.0
487,cut_second,-1.5707963267899998,1,-1,879,6.459053248559999,17502351.0,243.0
488,cut_first,0.0,1,-1,116,6.6433950917799995,17502351.0,244.0
489,cut_second,-1.5707963267899998,1,-1,116,6.09955260696,17502351.0,244.0
490,cut_first,0.0,1,-1,737,5.43136781228,17502351.0,245.0
491,cut_second,-1.5707963267899998,1,-1,737,5.55926263592,17502351.0,245.0
492,cut_first,0.0,1,-1,652,7.73762472482,17502351.0,246.0
493,cut_second,-1.5707963267899998,1,-1,652,7.88726774365,17502351.0,246.0
494,cut_first,0.0,1,-1,395,5.537181630549999,17502351.0,247.0
495,cut_second,-1.5707963267899998,1,-1,395,4.78053637449,17502351.0,247.0
496,cut_first,0.0,1,-1,133,7.7985788485,17502351.0,248.0
497,cut_second,-1.5707963267899998,1,-1,133,6.5522982582300004,17502351.0,248.0
498,cut_first,0.0,1,-1,407,10.838209382,17502351.0,249.0
499,cut_second,-1.5707963267899998,1,-1,407,9.520098182749999,17502351.0,249.0
500,cut_first,0.0,1,-1,888,1.96688301474,17502351.0,250.0
501,cut_second,-1.5707963267899998,1,-1,888,2.22777494897,17502351.0,250.0
502,cut_first,0.0,1,-1,371,4.92610475582,17502351.0,251.0
503,cut_second,-1.5707963267899998,1,-1,371,6.471367035680001,17502351.0,251.0
504,cut_first,0.0,1,-1,741,6.36157946849,17502351.0,252.0
505,cut_second,-1.5707963267899998,1,-1,741,4.5134894067,17502351.0,252.0
506,cut_first,0.0,1,-1,935,6.11007447137,17502351.0,253.0
507,cut_second,-1.5707963267899998,1,-1,935,6.43994133017,17502351.0,253.0
508,cut_first,0.0,1,-1,868,9.22260134702,17502351.0,254.0
509,cut_second,-1.5707963267899998,1,-1,868,9.54221937835,17502351.0,254.0
510,cut_first,0.0,1,-1,65,6.29208524712,17502351.0,255.0
511,cut_second,-1.5707963267899998,1,-1,65,5.48357304832,17502351.0,255.0
512,cut_first,0.0,1,-1,884,8.93939872605,17502351.0,256.0
513,cut_second,-1.5707963267899998,1,-1,884,7.579414163510001,17502351.0,256.0
514,cut_first,0.0,1,-1,360,6.51730347588,17502351.0,257.0
515,cut_second,-1.5707963267899998,1,-1,360,4.537849630069999,17502351.0,257.0
516,cut_first,0.0,1,-1,534,7.66429456121,17502351.0,258.0
517,cut_second,-1.5707963267899998,1,-1,534,7.27492216217,17502351.0,258.0
518,cut_first,0.0,1,-1,948,3.3556107661900003,17502351.0,259.0
519,cut_second,-1.5707963267899998,1,-1,948,2.88412702503,17502351.0,259.0
520,cut_first,0.0,1,-1,676,6.938510748139999,17502351.0,260.0
521,cut_second,-1.5707963267899998,1,-1,676,8.9938095096,17502351.0,260.0
522,cut_first,0.0,1,-1,186,7.6827464262100005,17502351.0,261.0
523,cut_second,-1.5707963267899998,1,-1,186,6.9409586794500004,17502351.0,261.0
524,cut_first,0.0,1,-1,494,5.71253447794,17502351.0,262.0
525,cut_second,-1.5707963267899998,1,-1,494,7.11205785535,17502351.0,262.0
526,cut_first,0.0,1,-1,125,7.65840800133,17502351.0,263.0
527,cut_second,-1.5707963267899998,1,-1,125,7.3479085714600005,17502351.0,263.0
528,cut_first,0.0,1,-1,204,7.578323381939999,17502351.0,264.0
529,cut_second,-1.5707963267899998,1,-1,204,8.5638546567,17502351.0,264.0
530,cut_first,0.0,1,-1,41,5.85184181624,17502351.0,265.0
531,cut_second,-1.5707963267899998,1,-1,41,7.04739335863,17502351.0,265.0
532,cut_first,0.0,1,-1,23,5.579209534119999,17502351.0,266.0
533,cut_second,-1.5707963267899998,1,-1,23,5.50270588426,17502351.0,266.0
534,cut_first,0.0,1,-1,385,7.199003747589999,17502351.0,267.0
535,cut_second,-1.5707963267899998,1,-1,385,7.2618845617,17502351.0,267.0
536,cut_first,0.0,1,-1,135,7.200338967889999,17502351.0,268.0
537,cut_second,-1.5707963267899998,1,-1,135,7.64744212467,17502351.0,268.0
538,cut_first,0.0,1,-1,602,5.47530879956,17502351.0,269.0
539,cut_second,-1.5707963267899998,1,-1,602,4.35973010803,17502351.0,269.0
540,cut_first,0.0,1,-1,828,5.16022146917,17502351.0,270.0
541,cut_second,-1.5707963267899998,1,-1,828,5.9669135654100005,17502351.0,270.0
542,cut_first,0.0,1,-1,940,7.65205899736,17502351.0,271.0
543,cut_second,-1.5707963267899998,1,-1,940,8.49373351222,17502351.0,271.0
544,cut_first,0.0,1,-1,396,7.409327086539999,17502351.0,272.0
545,cut_second,-1.5707963267899998,1,-1,396,7.76951354906,17502351.0,272.0
546,cut_first,0.0,1,-1,438,8.57149486978,17502351.0,273.0
547,cut_second,-1.5707963267899998,1,-1,438,7.07299721658,17502351.0,273.0
548,cut_first,0.0,1,-1,213,4.916776287759999,17502351.0,274.0
549,cut_second,-1.5707963267899998,1,-1,213,5.571586561209999,17502351.0,274.0
550,cut_first,0.0,1,-1,808,6.49253569661,17502351.0,275.0
551,cut_second,-1.5707963267899998,1,-1,808,6.6232530375,17502351.0,275.0
552,cut_first,0.0,1,-1,99,4.1947809748300005,17502351.0,276.0
553,cut_second,-1.5707963267899998,1,-1,99,6.385619603049999,17502351.0,276.0
554,cut_first,0.0,1,-1,354,2.94787523149,17502351.0,277.0
555,cut_second,-1.5707963267899998,1,-1,354,6.0552849274,17502351.0,277.0
556,cut_first,0.0,1,-1,44,5.36801617503,17502351.0,278.0
557,cut_second,-1.5707963267899998,1,-1,44,5.69314534914,17502351.0,278.0
558,cut_first,0.0,1,-1,52,5.69866222399,17502351.0,279.0
559,cut_second,-1.5707963267899998,1,-1,52,7.77389601865,17502351.0,279.0
560,cut_first,0.0,1,-1,387,6.41690637609,17502351.0,280.0
561,cut_second,-1.5707963267899998,1,-1,387,7.295647237689999,17502351.0,280.0
562,cut_first,0.0,1,-1,957,2.91270546607,17502351.0,281.0
563,cut_second,-1.5707963267899998,1,-1,957,3.2418693202099997,17502351.0,281.0
564,cut_first,0.0,1,-1,790,3.31083089545,17502351.0,282.0
565,cut_second,-1.5707963267899998,1,-1,790,1.7378716351099999,17502351.0,282.0
566,cut_first,0.0,1,-1,29,6.78634448699,17502351.0,283.0
567,cut_second,-1.5707963267899998,1,-1,29,7.74199020547,17502351.0,283.0
568,cut_first,0.0,1,-1,562,8.455142922110001,17502351.0,284.0
569,cut_second,-1.5707963267899998,1,-1,562,7.84057444428,17502351.0,284.0
570,cut_first,0.0,1,-1,359,7.70290099575,17502351.0,285.0
571,cut_second,-1.5707963267899998,1,-1,359,8.268462548610001,17502351.0,285.0
572,cut_first,0.0,1,-1,629,8.62037644447,17502351.0,286.0
573,cut_second,-1.5707963267899998,1,-1,629,8.31403627512,17502351.0,286.0
574,cut_first,0.0,1,-1,875,4.61168042638,17502351.0,287.0
575,cut_second,-1.5707963267899998,1,-1,875,5.24954476985,17502351.0,287.0
576,cut_first,0.0,1,-1,757,7.004070340710001,17502351.0,288.0
577,cut_second,-1.5707963267899998,1,-1,757,8.85308616364,17502351.0,288.0
578,cut_first,0.0,1,-1,527,6.04949331967,17502351.0,289.0
579,cut_second,-1.5707963267899998,1,-1,527,4.15403497558,17502351.0,289.0
580,cut_first,0.0,1,-1,986,7.95573229342,17502351.0,290.0
581,cut_second,-1.5707963267899998,1,-1,986,7.3025091373899995,17502351.0,290.0
582,cut_first,0.0,1,-1,610,9.58420568499,17502351.0,291.0
583,cut_second,-1.5707963267899998,1,-1,610,6.08988263912,17502351.0,291.0
584,cut_first,0.0,1,-1,317,7.8330397538100005,17502351.0,292.0
585,cut_second,-1.5707963267899998,1,-1,317,7.57078288111,17502351.0,292.0
586,cut_first,0.0,1,-1,441,4.92998618696,17502351.0,293.0
587,cut_second,-1.5707963267899998,1,-1,441,4.343682588919999,17502351.0,293.0
588,cut_first,0.0,1,-1,495,7.827017957639999,17502351.0,294.0
589,cut_second,-1.5707963267899998,1,-1,495,5.5948782433,17502351.0,294.0
590,cut_first,0.0,1,-1,716,6.77257080226,17502351.0,295.0
591,cut_second,-1.5707963267899998,1,-1,716,6.816635744580001,17502351.0,295.0
592,cut_first,0.0,1,-1,336,5.886221343,17502351.0,296.0
593,cut_second,-1.5707963267899998,1,-1,336,7.22682561737,17502351.0,296.0
594,cut_first,0.0,1,-1,903,6.412891902030001,17502351.0,297.0
595,cut_second,-1.5707963267899998,1,-1,903,7.72622639288,17502351.0,297.0
596,cut_first,0.0,1,-1,589,7.5850333258300005,17502351.0,298.0
597,cut_second,-1.5707963267899998,1,-1,589,7.92104168665,17502351.0,298.0
598,cut_first,0.0,1,-1,80,4.056782383430001,17502351.0,299.0
599,cut_second,-1.5707963267899998,1,-1,80,5.59143887882,17502351.0,299.0
600,cut_first,0.0,1,-1,583,6.42828639331,17502351.0,300.0
601,cut_second,-1.5707963267899998,1,-1,583,6.12489913831,17502351.0,300.0
602,cut_first,0.0,1,-1,644,5.6954099124,17502351.0,301.0
603,cut_second,-1.5707963267899998,1,-1,644,6.33178555584,17502351.0,301.0
604,cut_first,0.0,1,-1,574,6.20962270109,17502351.0,302.0
605,cut_second,-1.5707963267899998,1,-1,574,6.24994563075,17502351.0,302.0
606,cut_first,0.0,1,-1,380,7.02158942094,17502351.0,303.0
607,cut_second,-1.5707963267899998,1,-1,380,7.7791174226,17502351.0,303.0
608,cut_first,0.0,1,-1,667,6.6037581408,17502351.0,304.0
609,cut_second,-1.5707963267899998,1,-1,667,6.6946888416400006,17502351.0,304.0
610,cut_first,0.0,1,-1,275,5.343280647159999,17502351.0,305.0
611,cut_second,-1.5707963267899998,1,-1,275,6.56755078536,17502351.0,305.0
612,cut_first,0.0,1,-1,944,8.16642437647,17502351.0,306.0
613,cut_second,-1.5707963267899998,1,-1,944,9.521595804239999,17502351.0,306.0
614,cut_first,0.0,1,-1,577,5.9968378963,17502351.0,307.0
615,cut_second,-1.5707963267899998,1,-1,577,6.84531505089,17502351.0,307.0
616,cut_first,0.0,1,-1,227,7.061187116239999,17502351.0,308.0
617,cut_second,-1.5707963267899998,1,-1,227,7.455100875689999,17502351.0,308.0
618,cut_first,0.0,1,-1,188,9.13801704592,17502351.0,309.0
619,cut_second,-1.5707963267899998,1,-1,188,9.2023348597,17502351.0,309.0
620,cut_first,0.0,1,-1,169,6.12494437923,17502351.0,310.0
621,cut_second,-1.5707963267899998,1,-1,169,4.05334636048,17502351.0,310.0
622,cut_first,0.0,1,-1,972,6.91992344255,17502351.0,311.0
623,cut_second,-1.5707963267899998,1,-1,972,6.829066624380001,17502351.0,311.0
624,cut_first,0.0,1,-1,43,5.79365633235,17502351.0,312.0
625,cut_second,-1.5707963267899998,1,-1,43,6.52063656059,17502351.0,312.0
626,cut_first,0.0,1,-1,975,7.08480893065,17502351.0,313.0
627,cut_second,-1.5707963267899998,1,-1,975,6.75695032239,17502351.0,313.0
628,cut_first,0.0,1,-1,675,3.6015432032,17502351.0,314.0
629,cut_second,-1.5707963267899998,1,-1,675,4.04168813552,17502351.0,314.0
630,cut_first,0.0,1,-1,685,7.340598035549999,17502351.0,315.0
631,cut_second,-1.5707963267899998,1,-1,685,6.609344682180001,17502351.0,315.0
632,cut_first,0.0,1,-1,87,8.859562190710001,17502351.0,316.0
633,cut_second,-1.5707963267899998,1,-1,87,8.56440824617,17502351.0,316.0
634,cut_first,0.0,1,-1,700,10.4847472717,17502351.0,317.0
635,cut_second,-1.5707963267899998,1,-1,700,9.69504479314,17502351.0,317.0
636,cut_first,0.0,1,-1,718,8.627276673210002,17502351.0,318.0
637,cut_second,-1.5707963267899998,1,-1,718,6.84692562551,17502351.0,318.0
638,cut_first,0.0,1,-1,320,8.02768896755,17502351.0,319.0
639,cut_second,-1.5707963267899998,1,-1,320,11.299380239200001,17502351.0,319.0
640,cut_first,0.0,1,-1,337,3.83158586144,17502351.0,320.0
641,cut_second,-1.5707963267899998,1,-1,337,4.949514539730001,17502351.0,320.0
642,cut_first,0.0,1,-1,149,6.28334569112,17502351.0,321.0
643,cut_second,-1.5707963267899998,1,-1,149,6.33328751746,17502351.0,321.0
644,cut_first,0.0,1,-1,669,5.40665648686,17502351.0,322.0
645,cut_second,-1.5707963267899998,1,-1,669,4.96811965138,17502351.0,322.0
646,cut_first,0.0,1,-1,821,8.25970587523,17502351.0,323.0
647,cut_second,-1.5707963267899998,1,-1,821,8.992155918389999,17502351.0,323.0
648,cut_first,0.0,1,-1,408,4.78232876212,17502351.0,324.0
649,cut_second,-1.5707963267899998,1,-1,408,5.23081077541,17502351.0,324.0
650,cut_first,0.0,1,-1,738,7.31371949582,17502351.0,325.0
651,cut_second,-1.5707963267899998,1,-1,738,7.747060356989999,17502351.0,325.0
652,cut_first,0.0,1,-1,850,7.046546496910001,17502351.0,326.0
653,cut_second,-1.5707963267899998,1,-1,850,8.182651796230001,17502351.0,326.0
654,cut_first,0.0,1,-1,752,3.44022847877,17502351.0,327.0
655,cut_second,-1.5707963267899998,1,-1,752,5.10192693327,17502351.0,327.0
656,cut_first,0.0,1,-1,98,8.72795939111,17502351.0,328.0
657,cut_second,-1.5707963267899998,1,-1,98,7.028843219800001,17502351.0,328.0
658,cut_first,0.0,1,-1,254,3.43437373317,17502351.0,329.0
659,cut_second,-1.5707963267899998,1,-1,254,3.3912625916400003,17502351.0,329.0
660,cut_first,0.0,1,-1,624,6.882403117919999,17502351.0,330.0
661,cut_second,-1.5707963267899998,1,-1,624,7.54028270033,17502351.0,330.0
662,cut_first,0.0,1,-1,196,6.25782542705,17502351.0,331.0
663,cut_second,-1.5707963267899998,1,-1,196,5.695442033709999,17502351.0,331.0
664,cut_first,0.0,1,-1,974,2.6240912940400003,17502351.0,332.0
665,cut_second,-1.5707963267899998,1,-1,974,3.8157209876800002,17502351.0,332.0
666,cut_first,0.0,1,-1,5,6.6500363691799995,17502351.0,333.0
667,cut_second,-1.5707963267899998,1,-1,5,7.75265477822,17502351.0,333.0
668,cut_first,0.0,1,-1,183,6.743746633860001,17502351.0,334.0
669,cut_second,-1.5707963267899998,1,-1,183,6.219480422,17502351.0,334.0
670,cut_first,0.0,1,-1,859,4.9146495858599994,17502351.0,335.0
671,cut_second,-1.5707963267899998,1,-1,859,5.77534385043,17502351.0,335.0
672,cut_first,0.0,1,-1,493,7.85551484222,17502351.0,336.0
673,cut_second,-1.5707963267899998,1,-1,493,7.24335846472,17502351.0,336.0
674,cut_first,0.0,1,-1,392,6.61356936934,17502351.0,337.0
675,cut_second,-1.5707963267899998,1,-1,392,6.68145875601,17502351.0,337.0
676,cut_first,0.0,1,-1,136,8.13803664362,17502351.0,338.0
677,cut_second,-1.5707963267899998,1,-1,136,7.36972290869,17502351.0,338.0
678,cut_first,0.0,1,-1,979,5.0698996977499995,17502351.0,339.0
679,cut_second,-1.5707963267899998,1,-1,979,3.1667042015900004,17502351.0,339.0
680,cut_first,0.0,1,-1,218,9.16618203126,17502351.0,340.0
681,cut_second,-1.5707963267899998,1,-1,218,7.770265799010001,17502351.0,340.0
682,cut_first,0.0,1,-1,68,8.23550470641,17502351.0,341.0
683,cut_second,-1.5707963267899998,1,-1,68,7.92515740495,17502351.0,341.0
684,cut_first,0.0,1,-1,774,4.82418106079,17502351.0,342.0
685,cut_second,-1.5707963267899998,1,-1,774,6.46271543295,17502351.0,342.0
686,cut_first,0.0,1,-1,638,4.37528280716,17502351.0,343.0
687,cut_second,-1.5707963267899998,1,-1,638,5.53127979959,17502351.0,343.0
688,cut_first,0.0,1,-1,429,8.10852952125,17502351.0,344.0
689,cut_second,-1.5707963267899998,1,-1,429,8.0979006166,17502351.0,344.0
690,cut_first,0.0,1,-1,521,9.243780535199999,17502351.0,345.0
691,cut_second,-1.5707963267899998,1,-1,521,8.555857457,17502351.0,345.0
692,cut_first,0.0,1,-1,572,4.9742747420999995,17502351.0,346.0
693,cut_second,-1.5707963267899998,1,-1,572,6.280643650700001,17502351.0,346.0
694,cut_first,0.0,1,-1,124,3.58087153065,17502351.0,347.0
695,cut_second,-1.5707963267899998,1,-1,124,6.963964712130001,17502351.0,347.0
696,cut_first,0.0,1,-1,520,6.994618565750001,17502351.0,348.0
697,cut_second,-1.5707963267899998,1,-1,520,8.539125156719999,17502351.0,348.0
698,cut_first,0.0,1,-1,314,6.24742447763,17502351.0,349.0
699,cut_second,-1.5707963267899998,1,-1,314,6.80020302015,17502351.0,349.0
700,cut_first,0.0,1,-1,363,5.50363456965,17502351.0,350.0
701,cut_second,-1.5707963267899998,1,-1,363,6.21715144046,17502351.0,350.0
702,cut_first,0.0,1,-1,530,7.56792836031,17502351.0,351.0
703,cut_second,-1.5707963267899998,1,-1,530,9.82394928297,17502351.0,351.0
704,cut_first,0.0,1,-1,504,3.69885957544,17502351.0,352.0
705,cut_second,-1.5707963267899998,1,-1,504,4.0763486345099995,17502351.0,352.0
706,cut_first,0.0,1,-1,165,5.739562952230001,17502351.0,353.0
707,cut_second,-1.5707963267899998,1,-1,165,6.69910902099,17502351.0,353.0
708,cut_first,0.0,1,-1,151,6.5162835673899995,17502351.0,354.0
709,cut_second,-1.5707963267899998,1,-1,151,5.91532805709,17502351.0,354.0
710,cut_first,0.0,1,-1,112,7.822517735700001,17502351.0,355.0
711,cut_second,-1.5707963267899998,1,-1,112,8.38419695322,17502351.0,355.0
712,cut_first,0.0,1,-1,837,6.14625383132,17502351.0,356.0
713,cut_second,-1.5707963267899998,1,-1,837,6.22222684888,17502351.0,356.0
714,cut_first,0.0,1,-1,860,5.17111814004,17502351.0,357.0
715,cut_second,-1.5707963267899998,1,-1,860,6.09780287908,17502351.0,357.0
716,cut_first,0.0,1,-1,885,5.936883173559999,17502351.0,358.0
717,cut_second,-1.5707963267899998,1,-1,885,6.847865759069999,17502351.0,358.0
718,cut_first,0.0,1,-1,613,3.6585900331,17502351.0,359.0
719,cut_second,-1.5707963267899998,1,-1,613,5.64161369279,17502351.0,359.0
720,cut_first,0.0,1,-1,294,5.277567492709999,17502351.0,360.0
721,cut_second,-1.5707963267899998,1,-1,294,4.7594628714,17502351.0,360.0
